Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2026-07-01,AMLP,50.659409,50.729476,51.27376,51.314467,50.713189,47.526763,No,-0.001381,No,-0.011982,No,-0.012766,No,-0.00106,Yes,0.065913
2026-07-02,AMLP,51.091225,50.763928,51.182818,51.345485,50.74583,47.562347,Yes,0.006447,No,-0.00179,No,-0.004952,Yes,0.006806,Yes,0.074195
2026-07-06,AMLP,50.953827,50.782014,51.10169,51.36509,50.774548,47.596737,Yes,0.003383,No,-0.002894,No,-0.008007,Yes,0.003531,Yes,0.070532
2026-07-07,AMLP,51.886147,50.887169,51.058836,51.398528,50.810136,47.63565,Yes,0.019631,Yes,0.016203,Yes,0.009487,Yes,0.021177,Yes,0.089229
2026-07-08,AMLP,52.308147,51.0225,51.018926,51.445413,50.847152,47.676349,Yes,0.025198,Yes,0.025269,Yes,0.01677,Yes,0.028733,Yes,0.097151
2026-07-09,AMLP,51.964661,51.11223,51.006495,51.483117,50.882851,47.719442,Yes,0.016678,Yes,0.018785,Yes,0.009353,Yes,0.021261,Yes,0.088962
2026-07-10,AMLP,51.719315,51.170048,51.006822,51.504169,50.906085,47.763202,Yes,0.010734,Yes,0.013969,Yes,0.004177,Yes,0.015975,Yes,0.082828
2026-07-13,AMLP,52.690887,51.314889,51.047713,51.535026,50.938264,47.810943,Yes,0.026815,Yes,0.032189,Yes,0.022429,Yes,0.034407,Yes,0.102068
2026-07-14,AMLP,52.81847,51.458088,51.120336,51.549373,50.970083,47.855995,Yes,0.026437,Yes,0.033218,Yes,0.024619,Yes,0.036264,Yes,0.103696
2026-07-15,AMLP,52.210011,51.529699,51.153377,51.561177,50.996298,47.898098,Yes,0.013202,Yes,0.020656,Yes,0.012584,Yes,0.0238,Yes,0.090023
2026-07-16,AMLP,52.946053,51.66459,51.193287,51.581927,51.027178,47.943141,Yes,0.024803,Yes,0.034238,Yes,0.026446,Yes,0.037605,Yes,0.104351
2026-07-17,AMLP,53.024563,51.794111,51.240393,51.604632,51.059614,47.991257,Yes,0.023757,Yes,0.03482,Yes,0.027516,Yes,0.038483,Yes,0.10488
2026-07-20,AMLP,53.456375,51.952422,51.280303,51.657344,51.097619,48.041762,Yes,0.028949,Yes,0.042435,Yes,0.034826,Yes,0.046162,Yes,0.112706
2026-07-21,AMLP,53.38768,52.089113,51.333626,51.697709,51.137344,48.092155,Yes,0.02493,Yes,0.040014,Yes,0.032689,Yes,0.044006,Yes,0.110112
2026-07-22,AMLP,53.799862,52.252042,51.406576,51.750167,51.176665,48.14581,Yes,0.029622,Yes,0.046556,Yes,0.039608,Yes,0.051258,Yes,0.117436
2026-07-23,AMLP,53.907814,52.409734,51.498172,51.799394,51.214757,48.199912,Yes,0.028584,Yes,0.046791,Yes,0.040704,Yes,0.052584,Yes,0.118421
2026-07-24,AMLP,53.966702,52.558017,51.570795,51.837668,51.247275,48.25611,Yes,0.026802,Yes,0.046459,Yes,0.041071,Yes,0.053065,Yes,0.118339
2026-07-27,AMLP,53.22084,52.621143,51.633604,51.858474,51.273876,48.307562,Yes,0.011397,Yes,0.03074,Yes,0.026271,Yes,0.037972,Yes,0.101708
2026-07-28,AMLP,53.780231,52.731532,51.720948,51.876727,51.305107,48.362366,Yes,0.019888,Yes,0.039815,Yes,0.036693,Yes,0.048243,Yes,0.112026
2026-07-29,AMLP,53.799862,52.833278,51.838061,51.891841,51.33615,48.420548,Yes,0.018295,Yes,0.037845,Yes,0.036769,Yes,0.047992,Yes,0.111096
2026-07-30,AMLP,53.809677,52.926268,51.964006,51.899103,51.367868,48.483213,Yes,0.016691,Yes,0.035518,Yes,0.036813,Yes,0.047536,Yes,0.109862
2026-07-31,AMLP,54.290558,53.056201,52.118084,51.908525,51.40738,48.544725,Yes,0.023265,Yes,0.041684,Yes,0.045889,Yes,0.056085,Yes,0.118362
2026-08-03,AMLP,54.113907,53.156935,52.264312,51.923049,51.449265,48.606001,Yes,0.018003,Yes,0.035389,Yes,0.042194,Yes,0.051792,Yes,0.113317
2026-08-04,AMLP,53.976513,53.23499,52.406286,51.939144,51.484481,48.66405,Yes,0.013929,Yes,0.029963,Yes,0.039226,Yes,0.048404,Yes,0.109166
2026-08-05,AMLP,53.348423,53.245793,52.494939,51.936004,51.516786,48.720852,Yes,0.001927,Yes,0.016258,Yes,0.027195,Yes,0.035554,Yes,0.094981
2026-08-06,AMLP,54.005951,53.318189,52.646727,51.969371,51.554221,48.78011,Yes,0.012899,Yes,0.025818,Yes,0.039188,Yes,0.047556,Yes,0.107131
2026-08-07,AMLP,53.348423,53.321068,52.753372,52.002149,51.584119,48.832755,Yes,0.000513,Yes,0.01128,Yes,0.025889,Yes,0.034202,Yes,0.092472
2026-08-10,AMLP,54.025581,53.388165,52.871466,52.053378,51.617419,48.889247,Yes,0.011939,Yes,0.021829,Yes,0.037888,Yes,0.046654,Yes,0.105061
2026-08-11,AMLP,54.319996,53.476911,52.990541,52.126982,51.655107,48.945549,Yes,0.015765,Yes,0.025089,Yes,0.042071,Yes,0.05159,Yes,0.109805
2026-08-12,AMLP,54.669998,53.590538,53.116704,52.196006,51.691001,49.002122,Yes,0.020143,Yes,0.029243,Yes,0.047398,Yes,0.057631,Yes,0.115666
2026-08-13,AMLP,54.349998,53.662868,53.239723,52.248031,51.72562,49.057973,Yes,0.012805,Yes,0.020854,Yes,0.040231,Yes,0.050737,Yes,0.107873
2026-08-14,AMLP,54.959999,53.786404,53.368682,52.315004,51.763932,49.116089,Yes,0.02182,Yes,0.029817,Yes,0.050559,Yes,0.061743,Yes,0.118982
2026-08-17,AMLP,54.689999,53.872461,53.493221,52.363622,51.7955,49.17267,Yes,0.015175,Yes,0.022373,Yes,0.044427,Yes,0.055883,Yes,0.112203
2026-08-18,AMLP,55.310001,54.009369,53.60735,52.434062,51.834809,49.233645,Yes,0.024082,Yes,0.031762,Yes,0.054849,Yes,0.067044,Yes,0.123419
2026-08-19,AMLP,54.900002,54.094191,53.693745,52.499835,51.865783,49.291461,Yes,0.014896,Yes,0.022465,Yes,0.045718,Yes,0.058501,Yes,0.113783
2026-08-20,AMLP,54.91,54.171887,53.791923,52.574837,51.900033,49.350574,Yes,0.013625,Yes,0.020785,Yes,0.044416,Yes,0.057995,Yes,0.112652
2026-08-21,AMLP,54.75,54.226946,53.892946,52.634076,51.934801,49.408979,Yes,0.009646,Yes,0.015903,Yes,0.040201,Yes,0.054206,Yes,0.108098
2026-08-24,AMLP,54.919998,54.292951,53.96725,52.705745,51.977237,49.468558,Yes,0.011549,Yes,0.017654,Yes,0.042012,Yes,0.056616,Yes,0.1102
2026-08-25,AMLP,54.610001,54.323146,54.026967,52.774747,52.021869,49.524647,Yes,0.005281,Yes,0.010792,Yes,0.034775,Yes,0.049751,Yes,0.102683
2025-02-26,ARKG,25.629999,,,,,,,,,,,,,,,
2025-02-27,ARKG,24.540001,,,,,,,,,,,,,,,
2025-02-28,ARKG,24.620001,,,,,,,,,,,,,,,
2025-03-03,ARKG,23.139999,,,,,,,,,,,,,,,
2025-03-04,ARKG,23.530001,,,,,,,,,,,,,,,
2025-03-05,ARKG,23.98,,,,,,,,,,,,,,,
2025-03-06,ARKG,23.219999,,,,,,,,,,,,,,,
2025-03-07,ARKG,23.33,,,,,,,,,,,,,,,
2025-03-10,ARKG,21.99,,,,,,,,,,,,,,,
2025-03-11,ARKG,22.450001,,,,,,,,,,,,,,,
2025-03-12,ARKG,22.969999,,,,,,,,,,,,,,,
2025-03-13,ARKG,22.030001,,,,,,,,,,,,,,,
2025-03-14,ARKG,22.75,,,,,,,,,,,,,,,
2025-03-17,ARKG,23.459999,,,,,,,,,,,,,,,
2025-03-18,ARKG,22.65,,,,,,,,,,,,,,,
2025-03-19,ARKG,23.1,,,,,,,,,,,,,,,
2025-03-20,ARKG,22.860001,,,,,,,,,,,,,,,
2025-03-21,ARKG,23.32,,,,,,,,,,,,,,,
2025-03-24,ARKG,24.09,,,,,,,,,,,,,,,
2025-03-25,ARKG,23.49,23.557345,,,,,No,-0.002859,,,,,,,,
2025-03-26,ARKG,22.49,23.455693,,,,,No,-0.041171,,,,,,,,
2025-03-27,ARKG,22.24,23.339913,,,,,No,-0.047126,,,,,,,,
2025-03-28,ARKG,21.549999,23.169445,,,,,No,-0.069896,,,,,,,,
2025-03-31,ARKG,20.76,22.939974,,,,,No,-0.095029,,,,,,,,
2025-04-01,ARKG,20.200001,22.679024,,,,,No,-0.109309,,,,,,,,
2025-04-02,ARKG,20.870001,22.506736,,,,,No,-0.072722,,,,,,,,
2025-04-03,ARKG,19.74,22.243237,,,,,No,-0.112539,,,,,,,,
2025-04-04,ARKG,19.0,21.934358,,,,,No,-0.133779,,,,,,,,
2025-04-07,ARKG,19.200001,21.673943,,,,,No,-0.114144,,,,,,,,
2025-04-08,ARKG,18.34,21.356424,22.384667,,,,No,-0.141242,No,-0.180689,,,,,,
2025-04-09,ARKG,20.559999,21.280574,22.215667,,,,No,-0.033861,No,-0.074527,,,,,,
2025-04-10,ARKG,19.360001,21.097663,22.043,,,,No,-0.082363,No,-0.121717,,,,,,
2025-04-11,ARKG,21.030001,21.091219,21.923333,,,,No,-0.002903,No,-0.040748,,,,,,
2025-04-14,ARKG,21.35,21.115864,21.863667,,,,Yes,0.011088,No,-0.023494,,,,,,
2025-04-15,ARKG,21.32,21.135306,21.79,,,,Yes,0.008739,No,-0.02157,,,,,,
2025-04-16,ARKG,20.799999,21.103372,21.684,,,,No,-0.014376,No,-0.040767,,,,,,
2025-04-17,ARKG,20.67,21.062098,21.599,,,,No,-0.018616,No,-0.043011,,,,,,
2025-04-21,ARKG,20.43,21.001899,21.502333,,,,No,-0.027231,No,-0.049871,,,,,,
2025-04-22,ARKG,21.299999,21.030289,21.479333,,,,Yes,0.012825,No,-0.008349,,,,,,
2025-04-23,ARKG,21.77,21.100738,21.456667,,,,Yes,0.031717,Yes,0.014603,,,,,,
2025-04-24,ARKG,22.450001,21.229239,21.439333,,,,Yes,0.057504,Yes,0.047141,,,,,,
2025-04-25,ARKG,22.4,21.34074,21.451667,,,,Yes,0.049636,Yes,0.044208,,,,,,
2025-04-28,ARKG,22.35,21.43686,21.438333,,,,Yes,0.042597,Yes,0.042525,,,,,,
2025-04-29,ARKG,22.280001,21.517159,21.399,,,,Yes,0.035453,Yes,0.04117,,,,,,
2025-04-30,ARKG,21.99,21.562192,21.377,,,,Yes,0.019841,Yes,0.028676,,,,,,
2025-05-01,ARKG,21.75,21.580078,21.332,,,,Yes,0.007874,Yes,0.019595,,,,,,
2025-05-02,ARKG,22.67,21.68388,21.325667,,,,Yes,0.045477,Yes,0.063038,,,,,,
2025-05-05,ARKG,21.92,21.706368,21.279,,,,Yes,0.009842,Yes,0.030124,,,,,,
2025-05-06,ARKG,20.34,21.576238,21.154,,,,No,-0.057296,No,-0.03848,,,,,,
2025-05-07,ARKG,20.82,21.504215,21.065,21.982,,,No,-0.031818,No,-0.011631,No,-0.052861,,,,
2025-05-08,ARKG,21.73,21.525718,21.039667,21.904,,,Yes,0.00949,Yes,0.032811,No,-0.007944,,,,
2025-05-09,ARKG,21.129999,21.488031,21.002667,21.8358,,,No,-0.016662,Yes,0.006063,No,-0.032323,,,,
2025-05-12,ARKG,22.07,21.543456,21.02,21.7848,,,Yes,0.024441,Yes,0.049952,Yes,0.013092,,,,
2025-05-13,ARKG,21.959999,21.583127,21.06,21.7612,,,Yes,0.017461,Yes,0.042735,Yes,0.009135,,,,
2025-05-14,ARKG,21.129999,21.539972,21.091,21.7132,,,No,-0.019033,Yes,0.001849,No,-0.026859,,,,
2025-05-15,ARKG,21.209999,21.508546,21.102333,21.6578,,,No,-0.01388,Yes,0.005102,No,-0.020676,,,,
2025-05-16,ARKG,21.799999,21.536303,21.171,21.6294,,,Yes,0.012244,Yes,0.02971,Yes,0.007887,,,,
2025-05-19,ARKG,21.74,21.555703,21.262333,21.5976,,,Yes,0.00855,Yes,0.022465,Yes,0.006593,,,,
2025-05-20,ARKG,21.870001,21.585636,21.351333,21.5952,,,Yes,0.013174,Yes,0.024292,Yes,0.012725,,,,
2025-05-21,ARKG,20.709999,21.502242,21.430333,21.5604,,,No,-0.036845,No,-0.033613,No,-0.039443,,,,
2025-05-22,ARKG,20.82,21.437267,21.439,21.5174,,,No,-0.028794,No,-0.028873,No,-0.032411,,,,
2025-05-23,ARKG,20.92,21.388003,21.491,21.4952,,,No,-0.021882,No,-0.026569,No,-0.026759,,,,
2025-05-27,ARKG,21.530001,21.401527,21.507667,21.4708,,,Yes,0.006003,Yes,0.001038,Yes,0.002757,,,,
2025-05-28,ARKG,21.1,21.37281,21.499333,21.4236,,,No,-0.012764,No,-0.018574,No,-0.015105,,,,
2025-05-29,ARKG,21.02,21.339209,21.489333,21.391,,,No,-0.014959,No,-0.02184,No,-0.017344,,,,
2025-05-30,ARKG,20.92,21.299284,21.493333,21.3474,,,No,-0.017807,No,-0.026675,No,-0.020021,,,,
2025-06-02,ARKG,21.639999,21.331733,21.525667,21.323,,,Yes,0.014451,Yes,0.005311,Yes,0.014867,,,,
2025-06-03,ARKG,22.120001,21.406807,21.582,21.299,,,Yes,0.033316,Yes,0.024928,Yes,0.038546,,,,
2025-06-04,ARKG,22.610001,21.521396,21.625667,21.2694,,,Yes,0.050582,Yes,0.045517,Yes,0.06303,,,,
2025-06-05,ARKG,22.26,21.59174,21.642,21.2448,,,Yes,0.03095,Yes,0.028556,Yes,0.047786,,,,
2025-06-06,ARKG,23.280001,21.752526,21.669667,21.2606,,,Yes,0.070221,Yes,0.074313,Yes,0.094983,,,,
2025-06-09,ARKG,23.790001,21.946572,21.716,21.2916,,,Yes,0.083996,Yes,0.095506,Yes,0.117342,,,,
2025-06-10,ARKG,24.219999,22.163089,21.778333,21.345,,,Yes,0.092808,Yes,0.112114,Yes,0.134692,,,,
2025-06-11,ARKG,24.27,22.363747,21.844667,21.4152,,,Yes,0.085239,Yes,0.111026,Yes,0.133307,,,,
2025-06-12,ARKG,23.65,22.486247,21.9,21.4842,,,Yes,0.051754,Yes,0.079909,Yes,0.100809,,,,
2025-06-13,ARKG,23.469999,22.579938,21.957333,21.5362,,,Yes,0.039418,Yes,0.068891,Yes,0.089793,,,,
2025-06-16,ARKG,23.92,22.707563,21.999,21.6198,,,Yes,0.053394,Yes,0.087322,Yes,0.106393,,,,
2025-06-17,ARKG,23.67,22.799223,22.057333,21.7132,,,Yes,0.038193,Yes,0.073113,Yes,0.09012,,,,
2025-06-18,ARKG,24.15,22.927869,22.184333,21.8122,,,Yes,0.053303,Yes,0.088606,Yes,0.107179,,,,
2025-06-20,ARKG,23.799999,23.010929,22.283667,21.9214,,,Yes,0.034291,Yes,0.068047,Yes,0.085697,,,,
2025-06-23,ARKG,23.58,23.065126,22.345333,21.9818,,,Yes,0.022323,Yes,0.055254,Yes,0.072706,,,,
2025-06-24,ARKG,24.129999,23.166543,22.445333,22.0772,,,Yes,0.041588,Yes,0.075056,Yes,0.092983,,,,
2025-06-25,ARKG,24.25,23.269729,22.518,22.1416,,,Yes,0.042126,Yes,0.076916,Yes,0.095223,,,,
2025-06-26,ARKG,24.559999,23.392612,22.604667,22.2058,,,Yes,0.049904,Yes,0.086501,Yes,0.106017,,,,
2025-06-27,ARKG,24.299999,23.47903,22.710333,22.2654,,,Yes,0.034966,Yes,0.069997,Yes,0.091379,,,,
2025-06-30,ARKG,24.35,23.561979,22.815,22.3364,,,Yes,0.033445,Yes,0.06728,Yes,0.090149,,,,
2025-07-01,ARKG,24.17,23.619886,22.894,22.4064,,,Yes,0.02329,Yes,0.055735,Yes,0.07871,,,,
2025-07-02,ARKG,25.17,23.767516,23.008333,22.5012,,,Yes,0.059008,Yes,0.093951,Yes,0.118607,,,,
2025-07-03,ARKG,25.389999,23.922038,23.125667,22.583,,,Yes,0.061364,Yes,0.097914,Yes,0.124297,,,,
2025-07-07,ARKG,24.35,23.962797,23.247,22.6346,,,Yes,0.016159,Yes,0.047447,Yes,0.075787,,,,
2025-07-08,ARKG,25.09,24.070149,23.389333,22.6874,,,Yes,0.04237,Yes,0.072711,Yes,0.1059,,,,
2025-07-09,ARKG,26.07,24.260611,23.561,22.7608,,,Yes,0.074581,Yes,0.10649,Yes,0.14539,,,,
2025-07-10,ARKG,26.125,24.438172,23.714167,22.8363,,,Yes,0.069024,Yes,0.101662,Yes,0.144012,,,,
2025-07-11,ARKG,25.264999,24.516917,23.853,22.896,,,Yes,0.030513,Yes,0.059196,Yes,0.103468,,,,
2025-07-14,ARKG,25.26,24.587687,23.994333,22.9614,,,Yes,0.027343,Yes,0.052749,Yes,0.100107,,,,
2025-07-15,ARKG,24.33,24.563146,24.108,23.013,,,No,-0.009492,Yes,0.009209,Yes,0.057229,,,,
2025-07-16,ARKG,24.879999,24.593322,24.216,23.0572,,,Yes,0.011657,Yes,0.02742,Yes,0.079056,,,,
2025-07-17,ARKG,24.49,24.583482,24.295,23.1086,,,No,-0.003803,Yes,0.008026,Yes,0.059779,,,,
2025-07-18,ARKG,24.92,24.615531,24.372,23.2002,,,Yes,0.012369,Yes,0.022485,Yes,0.074129,,,,
2025-07-21,ARKG,25.129999,24.664528,24.467666,23.2864,22.6342,,Yes,0.018872,Yes,0.02707,Yes,0.079171,Yes,0.110267,,
2025-07-22,ARKG,25.950001,24.786954,24.556667,23.3708,22.6374,,Yes,0.046922,Yes,0.05674,Yes,0.11036,Yes,0.146333,,
2025-07-23,ARKG,26.549999,24.954863,24.648666,23.4792,22.6575,,Yes,0.063921,Yes,0.077137,Yes,0.130788,Yes,0.171797,,
2025-07-24,ARKG,26.030001,25.057257,24.709,23.5584,22.6716,,Yes,0.038821,Yes,0.053462,Yes,0.104914,Yes,0.148132,,
2025-07-25,ARKG,26.0,25.147042,24.766666,23.6392,22.7002,,Yes,0.033919,Yes,0.049798,Yes,0.099868,Yes,0.145364,,
2025-07-28,ARKG,25.68,25.1978,24.834333,23.7302,22.7217,,Yes,0.019137,Yes,0.034052,Yes,0.082165,Yes,0.130197,,
2025-07-29,ARKG,24.620001,25.142772,24.872667,23.7984,22.7281,,No,-0.020792,No,-0.010158,Yes,0.034523,Yes,0.083241,,
2025-07-30,ARKG,24.5,25.081555,24.892,23.8524,22.7409,,No,-0.023187,No,-0.015748,Yes,0.02715,Yes,0.077354,,
2025-07-31,ARKG,23.82,24.961407,24.897,23.894,22.7458,,No,-0.045727,No,-0.043258,No,-0.003097,Yes,0.047226,,
2025-08-01,ARKG,23.559999,24.82794,24.877333,23.9278,22.7615,,No,-0.051069,No,-0.052953,No,-0.015371,Yes,0.035081,,
2025-08-04,ARKG,24.16,24.764326,24.889333,23.9968,22.7786,,No,-0.024403,No,-0.029303,Yes,0.006801,Yes,0.060645,,
2025-08-05,ARKG,23.684999,24.661533,24.892833,24.0541,22.78575,,No,-0.039597,No,-0.048521,No,-0.015345,Yes,0.039465,,
2025-08-06,ARKG,23.09,24.511864,24.858167,24.0975,22.79635,,No,-0.058007,No,-0.07113,No,-0.041809,Yes,0.012881,,
2025-08-07,ARKG,23.290001,24.395496,24.826167,24.1327,22.80175,,No,-0.045316,No,-0.061877,No,-0.034919,Yes,0.021413,,
2025-08-08,ARKG,23.379999,24.298782,24.786833,24.1783,22.80095,,No,-0.037812,No,-0.056757,No,-0.033017,Yes,0.025396,,
2025-08-11,ARKG,23.379999,24.211279,24.756167,24.2255,22.80825,,No,-0.034334,No,-0.055589,No,-0.034901,Yes,0.025068,,
2025-08-12,ARKG,24.08,24.198776,24.747167,24.2887,22.81805,,No,-0.004908,No,-0.026959,No,-0.008592,Yes,0.055305,,
2025-08-13,ARKG,25.16,24.290321,24.780167,24.3591,22.84105,,Yes,0.035804,Yes,0.015328,Yes,0.032879,Yes,0.101526,,
2025-08-14,ARKG,25.08,24.365529,24.777167,24.4183,22.85865,,Yes,0.029323,Yes,0.012222,Yes,0.027099,Yes,0.097178,,
2025-08-15,ARKG,25.24,24.448812,24.772167,24.4709,22.87015,,Yes,0.032361,Yes,0.018885,Yes,0.031429,Yes,0.103622,,
2025-08-18,ARKG,25.1,24.51083,24.797167,24.5277,22.88625,,Yes,0.024037,Yes,0.012212,Yes,0.023333,Yes,0.096728,,
2025-08-19,ARKG,24.219999,24.483131,24.768167,24.5465,22.90355,,No,-0.010747,No,-0.022132,No,-0.013301,Yes,0.057478,,
2025-08-20,ARKG,24.02,24.439024,24.699833,24.5511,22.92135,,No,-0.017146,No,-0.027524,No,-0.021632,Yes,0.047931,,
2025-08-21,ARKG,24.290001,24.424831,24.638667,24.5525,22.94875,,No,-0.00552,No,-0.014151,No,-0.010691,Yes,0.058445,,
2025-08-22,ARKG,25.24,24.502466,24.637833,24.5719,22.99355,,Yes,0.0301,Yes,0.024441,Yes,0.02719,Yes,0.097699,,
2025-08-25,ARKG,24.73,24.524136,24.620167,24.5935,23.03885,,Yes,0.008394,Yes,0.004461,Yes,0.00555,Yes,0.073404,,
2025-08-26,ARKG,24.91,24.560885,24.6395,24.6223,23.07925,,Yes,0.014214,Yes,0.010978,Yes,0.011685,Yes,0.079324,,
2025-08-27,ARKG,24.719999,24.576039,24.634167,24.6383,23.12905,,Yes,0.005858,Yes,0.003484,Yes,0.003316,Yes,0.068786,,
2025-08-28,ARKG,24.76,24.593559,24.643167,24.6601,23.18665,,Yes,0.006768,Yes,0.004741,Yes,0.004051,Yes,0.067856,,
2025-08-29,ARKG,24.719999,24.605601,24.6365,24.6715,23.24185,,Yes,0.004649,Yes,0.003389,Yes,0.001966,Yes,0.063599,,
2025-09-02,ARKG,24.799999,24.624115,24.6255,24.6915,23.30645,,Yes,0.007143,Yes,0.007086,Yes,0.004394,Yes,0.064083,,
2025-09-03,ARKG,24.860001,24.64658,24.589167,24.7171,23.34945,,Yes,0.008659,Yes,0.011014,Yes,0.005781,Yes,0.064693,,
2025-09-04,ARKG,24.9,24.670715,24.534167,24.7325,23.40485,,Yes,0.009294,Yes,0.014911,Yes,0.006772,Yes,0.063882,,
2025-09-05,ARKG,25.52,24.7516,24.517167,24.7579,23.44975,,Yes,0.031044,Yes,0.040903,Yes,0.030782,Yes,0.088285,,
2025-09-08,ARKG,25.48,24.820971,24.499833,24.7763,23.49105,,Yes,0.026551,Yes,0.040007,Yes,0.028402,Yes,0.084668,,
2025-09-09,ARKG,25.610001,24.896117,24.4975,24.8025,23.53395,,Yes,0.028675,Yes,0.045413,Yes,0.032557,Yes,0.088215,,
2025-09-10,ARKG,24.780001,24.885058,24.502833,24.8111,23.57375,,No,-0.004222,Yes,0.011312,No,-0.001253,Yes,0.051169,,
2025-09-11,ARKG,26.190001,25.009338,24.559167,24.8515,23.62895,,Yes,0.047209,Yes,0.066404,Yes,0.05386,Yes,0.108386,,
2025-09-12,ARKG,25.6,25.065592,24.6185,24.8601,23.68065,,Yes,0.02132,Yes,0.039868,Yes,0.029763,Yes,0.081051,,
2025-09-15,ARKG,25.93,25.147916,24.6975,24.8709,23.72695,,Yes,0.031099,Yes,0.049904,Yes,0.042584,Yes,0.09285,,
2025-09-16,ARKG,26.549999,25.281448,24.777167,24.9149,23.77475,,Yes,0.050177,Yes,0.071551,Yes,0.065627,Yes,0.116731,,
2025-09-17,ARKG,26.27,25.375596,24.863333,24.9385,23.81295,,Yes,0.035247,Yes,0.056576,Yes,0.053391,Yes,0.103181,,
2025-09-18,ARKG,27.594999,25.586968,25.0135,24.969,23.8649,,Yes,0.078479,Yes,0.103204,Yes,0.10517,Yes,0.156301,,
2025-09-19,ARKG,27.51,25.770114,25.154167,24.9967,23.9165,,Yes,0.067516,Yes,0.093656,Yes,0.100545,Yes,0.150252,,
2025-09-22,ARKG,27.85,25.968198,25.303167,25.0484,23.9722,,Yes,0.072466,Yes,0.100653,Yes,0.111847,Yes,0.161762,,
2025-09-23,ARKG,27.51,26.115036,25.440833,25.0934,24.0274,,Yes,0.053416,Yes,0.081333,Yes,0.096304,Yes,0.144943,,
2025-09-24,ARKG,27.0,26.199319,25.538167,25.1468,24.0799,,Yes,0.030561,Yes,0.057241,Yes,0.073695,Yes,0.121267,,
2025-09-25,ARKG,26.67,26.244145,25.5885,25.1826,24.1199,,Yes,0.016227,Yes,0.042265,Yes,0.059065,Yes,0.105726,,
2025-09-26,ARKG,26.91,26.30756,25.6495,25.231,24.1698,,Yes,0.0229,Yes,0.049143,Yes,0.066545,Yes,0.113373,,
2025-09-29,ARKG,27.27,26.399221,25.717167,25.278,24.2391,,Yes,0.032985,Yes,0.060381,Yes,0.078804,Yes,0.125042,,
2025-09-30,ARKG,27.77,26.529772,25.806167,25.3308,24.3086,,Yes,0.046749,Yes,0.076099,Yes,0.096294,Yes,0.142394,,
2025-10-01,ARKG,28.85,26.750746,25.9605,25.3888,24.3798,,Yes,0.078475,Yes,0.111304,Yes,0.136328,Yes,0.183357,,
2025-10-02,ARKG,29.809999,27.042103,26.1535,25.454,24.4666,,Yes,0.102355,Yes,0.139809,Yes,0.171132,Yes,0.218396,,
2025-10-03,ARKG,30.040001,27.327617,26.345167,25.5342,24.5463,,Yes,0.099254,Yes,0.140247,Yes,0.176461,Yes,0.22381,,
2025-10-06,ARKG,30.379999,27.61832,26.5165,25.6218,24.6305,,Yes,0.099994,Yes,0.145702,Yes,0.185709,Yes,0.23343,,
2025-10-07,ARKG,30.0,27.845147,26.692167,25.7082,24.7192,,Yes,0.077387,Yes,0.123925,Yes,0.166943,Yes,0.213632,,
2025-10-08,ARKG,32.130001,28.253228,26.932833,25.8584,24.8284,,Yes,0.137215,Yes,0.192968,Yes,0.242536,Yes,0.294083,,
2025-10-09,ARKG,31.65,28.57673,27.163833,26.0014,24.9269,,Yes,0.107544,Yes,0.165152,Yes,0.217242,Yes,0.269713,,
2025-10-10,ARKG,30.35,28.745613,27.350167,26.132,25.013,,Yes,0.055813,Yes,0.109682,Yes,0.161411,Yes,0.213369,,
2025-10-13,ARKG,30.280001,28.891745,27.5355,26.2664,25.0971,,Yes,0.04805,Yes,0.099671,Yes,0.152804,Yes,0.206514,,
2025-10-14,ARKG,30.51,29.045865,27.725834,26.3934,25.1951,,Yes,0.050408,Yes,0.100418,Yes,0.155971,Yes,0.21095,,
2025-10-15,ARKG,32.27,29.352925,27.972834,26.5651,25.3096,,Yes,0.099379,Yes,0.153619,Yes,0.214752,Yes,0.27501,,
2025-10-16,ARKG,32.080002,29.612647,28.212167,26.7449,25.4212,,Yes,0.083321,Yes,0.137098,Yes,0.199481,Yes,0.261939,,
2025-10-17,ARKG,31.0,29.744776,28.394834,26.8991,25.5159,,Yes,0.0422,Yes,0.091748,Yes,0.152455,Yes,0.214929,,
2025-10-20,ARKG,33.599998,30.11194,28.6655,27.1035,25.6409,,Yes,0.115836,Yes,0.172141,Yes,0.239692,Yes,0.310406,,
2025-10-21,ARKG,32.66,30.354612,28.9005,27.2891,25.7573,,Yes,0.075949,Yes,0.130084,Yes,0.196815,Yes,0.26799,,
2025-10-22,ARKG,30.57,30.375125,29.0935,27.4189,25.8538,,Yes,0.006416,Yes,0.05075,Yes,0.114924,Yes,0.182418,,
2025-10-23,ARKG,31.379999,30.470828,29.2665,27.5433,25.9512,,Yes,0.029837,Yes,0.072216,Yes,0.139297,Yes,0.209193,,
2025-10-24,ARKG,31.879999,30.605034,29.475833,27.6793,26.0488,,Yes,0.041659,Yes,0.081564,Yes,0.151763,Yes,0.223857,,
2025-10-27,ARKG,31.16,30.657888,29.650167,27.7977,26.1343,,Yes,0.016378,Yes,0.050922,Yes,0.120956,Yes,0.192303,,
