Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2026-09-14,SHY,81.394997,81.602281,81.665569,81.567514,81.415182,81.218418,No,-0.00254,No,-0.003313,No,-0.002115,No,-0.000248,Yes,0.002174
2026-09-14,SKYY,161.929993,159.373956,160.018332,150.9856,141.2391,130.40485,Yes,0.016038,Yes,0.011947,Yes,0.072486,Yes,0.146496,Yes,0.241748
2026-09-14,SLV,57.110001,59.004982,58.999666,56.5016,60.7584,65.6305,No,-0.032116,No,-0.032028,Yes,0.010768,No,-0.060048,No,-0.129825
2026-09-14,SLX,106.339996,108.645656,108.679333,105.7166,105.7082,98.598724,No,-0.021222,No,-0.021525,Yes,0.005897,Yes,0.005977,Yes,0.078513
2026-09-14,SMH,543.219971,562.011269,565.782666,568.122401,573.8136,483.080969,No,-0.033436,No,-0.039879,No,-0.043833,No,-0.053316,Yes,0.124491
2026-09-14,SOXX,499.130005,519.084151,524.296335,530.179603,537.814072,437.419466,No,-0.038441,No,-0.048,No,-0.058564,No,-0.071928,Yes,0.141079
2026-09-14,SPY,761.619995,764.687048,767.79233,758.953201,747.432092,712.549751,No,-0.004011,No,-0.008039,Yes,0.003514,Yes,0.018982,Yes,0.068866
2026-09-14,SRVR,29.65,30.559928,30.853882,30.603109,31.96174,31.094854,No,-0.029775,No,-0.039019,No,-0.031144,No,-0.072328,No,-0.046466
2026-09-14,TIP,106.109901,106.798236,106.966664,107.027001,107.376984,107.156461,No,-0.006445,No,-0.00801,No,-0.008569,No,-0.0118,No,-0.009767
2026-09-14,TLT,81.199997,81.898103,82.027544,82.507141,83.464264,84.472758,No,-0.008524,No,-0.010089,No,-0.015843,No,-0.027129,No,-0.038743
2026-09-14,UNG,10.41,10.309607,10.167333,10.325,10.79,11.6249,Yes,0.009738,Yes,0.023867,Yes,0.008232,No,-0.035218,No,-0.104508
2026-09-14,USO,158.270004,141.160205,133.2,128.7044,129.8496,109.56265,Yes,0.121208,Yes,0.188213,Yes,0.229717,Yes,0.218872,Yes,0.444562
2026-09-14,UUP,28.165001,28.082521,28.0775,28.2067,28.02045,27.636927,Yes,0.002937,Yes,0.003116,No,-0.001478,Yes,0.005159,Yes,0.019108
2026-09-14,VIXY,17.49,17.935999,18.354,19.4206,22.1773,25.55925,No,-0.024866,No,-0.047074,No,-0.09941,No,-0.211356,No,-0.315708
2026-09-14,VNQ,94.709999,96.461778,97.348334,97.9752,96.78743,93.207512,No,-0.01816,No,-0.027102,No,-0.033327,No,-0.021464,Yes,0.01612
2026-09-14,VOO,700.130005,702.918165,705.760671,697.624803,686.975392,654.857244,No,-0.003967,No,-0.007978,Yes,0.003591,Yes,0.019149,Yes,0.069134
2026-09-14,WEAT,26.08,26.301596,25.663333,25.1432,24.2697,22.84185,No,-0.008425,Yes,0.016236,Yes,0.037259,Yes,0.074591,Yes,0.141764
2026-09-14,XBI,158.399994,160.805802,160.553,158.156599,147.413696,136.310082,No,-0.014961,No,-0.01341,Yes,0.001539,Yes,0.074527,Yes,0.162056
2026-09-14,XLB,50.544998,52.013689,52.420833,51.8121,51.459862,50.041659,No,-0.028237,No,-0.035784,No,-0.024456,No,-0.017778,Yes,0.010058
2026-09-14,XLC,114.669998,111.987582,111.801666,110.9996,112.114367,113.648511,Yes,0.023953,Yes,0.025656,Yes,0.033067,Yes,0.022795,Yes,0.008988
2026-09-14,XLE,65.035004,63.604776,62.4295,60.3755,58.510904,54.903128,Yes,0.022486,Yes,0.041735,Yes,0.077175,Yes,0.111502,Yes,0.184541
2026-09-14,XLF,57.209999,57.503874,57.721333,57.1462,54.656158,53.375719,No,-0.005111,No,-0.008859,Yes,0.001116,Yes,0.046726,Yes,0.071836
2026-09-14,XLI,169.809998,175.773689,179.642666,180.0384,177.483876,170.784512,No,-0.033928,No,-0.054735,No,-0.056812,No,-0.043237,No,-0.005706
2026-09-14,XLK,184.650894,185.411621,185.71303,182.807818,180.605128,161.341263,No,-0.004103,No,-0.005719,Yes,0.010082,Yes,0.022401,Yes,0.144474
2026-09-14,XLP,84.599998,84.729766,85.174,84.9862,84.239109,82.848415,No,-0.001532,No,-0.006739,No,-0.004544,Yes,0.004284,Yes,0.021142
2026-09-14,XLRE,43.334999,44.114624,44.5135,44.7295,44.353191,42.727765,No,-0.017673,No,-0.026475,No,-0.031176,No,-0.022956,Yes,0.014212
2026-09-14,XLU,41.915001,43.039417,43.318834,44.1425,44.461909,44.27199,No,-0.026125,No,-0.032407,No,-0.050462,No,-0.057283,No,-0.053239
2026-09-14,XLV,167.839996,169.032195,169.248332,166.318999,157.692661,154.92824,No,-0.007053,No,-0.008321,Yes,0.009145,Yes,0.064349,Yes,0.08334
2026-09-14,XLY,112.964996,115.046162,116.706499,115.855699,116.586808,116.700263,No,-0.01809,No,-0.032059,No,-0.024951,No,-0.031065,No,-0.032007
2026-09-14,XOP,196.335007,189.161216,184.286501,177.647701,171.600685,159.216456,Yes,0.037924,Yes,0.065379,Yes,0.105193,Yes,0.144139,Yes,0.233133
