Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2025-12-10,ARKG,31.17,30.177898,29.465667,30.1004,27.7156,,Yes,0.032875,Yes,0.057841,Yes,0.035534,Yes,0.124637,,
2025-12-11,ARKG,30.85,30.241908,29.495,30.1404,27.7646,,Yes,0.020108,Yes,0.04594,Yes,0.023543,Yes,0.111127,,
2025-12-12,ARKG,30.200001,30.237917,29.508667,30.1482,27.8011,,No,-0.001254,Yes,0.023428,Yes,0.001718,Yes,0.086288,,
2025-12-15,ARKG,29.860001,30.201925,29.466333,30.1446,27.8394,25.2555,No,-0.011321,Yes,0.01336,No,-0.009441,Yes,0.072581,Yes,0.182317
2025-12-16,ARKG,29.58,30.142694,29.430333,30.1286,27.8752,25.2877,No,-0.018668,Yes,0.005085,No,-0.018209,Yes,0.061158,Yes,0.169739
2025-12-17,ARKG,29.08,30.041485,29.416333,30.1102,27.9092,25.31545,No,-0.032005,No,-0.011434,No,-0.034214,Yes,0.04195,Yes,0.148706
2025-12-18,ARKG,28.99,29.941344,29.391333,30.0474,27.9529,25.3405,No,-0.031774,No,-0.013655,No,-0.035191,Yes,0.037102,Yes,0.144018
2025-12-19,ARKG,29.610001,29.909787,29.433,30.0066,28.004,25.37245,No,-0.010023,Yes,0.006014,No,-0.013217,Yes,0.057349,Yes,0.167014
2025-12-22,ARKG,30.620001,29.977426,29.519333,30.012,28.072,25.4089,Yes,0.021435,Yes,0.037286,Yes,0.020259,Yes,0.090767,Yes,0.20509
2025-12-23,ARKG,30.139999,29.99291,29.573667,30.0092,28.1378,25.44965,Yes,0.004904,Yes,0.01915,Yes,0.004359,Yes,0.071157,Yes,0.184299
2025-12-24,ARKG,30.18,30.010728,29.619333,30.0026,28.198,25.4883,Yes,0.00564,Yes,0.018929,Yes,0.005913,Yes,0.070289,Yes,0.184073
